Cliente;Grupo de Cliente;Country;Proyecto;Producto;SearchName;ProductLine;BusinessUnit;ProductGroupId;Grupo de Producto;LINENUM;SALESQTY;SALESPRICE;SALESUNIT;Unidad Monetaria;Monto;DATE;Sede de la empresa a la que se le pidio el producto
C016415;Cliente;USA;PJ-23-0770;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;3;1;0;SRV;USD;0;10:08.0;Sede1
C4404;Cliente;USA;NULL;16787;CUT/BENT;;Manufactura;SA-ATS;ATS;1;1;2500;pcs;USD;2500;35:13.0;Sede1
C014814;Cliente;USA;PJ-22-3647;33434;KIT ACCESORIO;;Manufactura;SA-GEN;GENERADORES;5;1;1200;pcs;USD;1200;30:57.0;Sede1
C012126;Cliente;USA;PJ-22-1405;16297;KIT ACCESORIO;;Manufactura;SA-GEN;GENERADORES;5;1;1200;pcs;USD;1200;27:57.0;Sede1
C9708;Cliente;USA;PJ-21-2114-03;3256;CrtoMtto12kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;550;SRV;USD;550;43:24.0;Sede1
C010034;Cliente;USA;PJ-21-2409-03;3256;CrtoMtto12kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;550;SRV;USD;550;02:12.0;Sede1
C010671;Cliente;USA;PJ-21-3454-03;3256;CrtoMtto12kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;550;SRV;USD;550;00:07.0;Sede1
C8659;Cliente;USA;PJ-21-1027-03;3256;CrtoMtto12kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;550;SRV;USD;550;02:51.0;Sede1
C010197;Cliente;PRI;PJ-21-2551-03;3256;CrtoMtto12kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;550;SRV;USD;550;16:09.0;Sede1
C015422;Cliente;USA;PJ-22-4144-03;3256;CrtoMtto12kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;550;SRV;USD;550;56:43.0;Sede1
C010197;Cliente;PRI;PJ-21-2551-03;3256;CrtoMtto12kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;550;SRV;USD;550;46:08.0;Sede1
C013837;Cliente;USA;PJ-22-3001-03;3256;CrtoMtto12kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;550;SRV;USD;550;03:05.0;Sede1
C010569;Cliente;USA;PJ-21-3268-03;3294;CrtoMtto15kw trimest;;Venta;SRV-CNTR;SERVICIOS;1;1;499.99;SRV;USD;499.99;37:53.0;Sede1
C9853;Cliente;USA;PJ-21-2843-03;3294;CrtoMtto15kw trimest;;Venta;SRV-CNTR;SERVICIOS;1;1;249.99;SRV;USD;249.99;39:43.0;Sede1
C1290;Cliente;USA;PJ-21-2351-03;3294;CrtoMtto15kw trimest;;Venta;SRV-CNTR;SERVICIOS;1;1;250;SRV;USD;250;50:02.0;Sede1
C0151;Cliente;USA;PJ-23-0778-03;3294;CrtoMtto15kw trimest;;Venta;SRV-CNTR;SERVICIOS;1;1;600;SRV;USD;600;14:07.0;Sede1
C012154;Cliente;USA;PJ-22-1567;3221;CrtoMtto20kw mensual;;Venta;SRV-CNTR;SERVICIOS;6;1;899.99;SRV;USD;899.99;26:22.0;Sede1
C2898;Cliente;USA;PJ-21-3914-03;3221;CrtoMtto20kw mensual;;Venta;SRV-CNTR;SERVICIOS;1;1;1080;SRV;USD;1080;24:12.0;Sede1
C010836;Cliente;USA;PJ-21-3762-03;3259;CrtoMtto30kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;599.99;SRV;USD;599.99;56:06.0;Sede1
C9096;Cliente;USA;PJ-21-2050-03;3259;CrtoMtto30kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;599.99;SRV;USD;599.99;04:56.0;Sede1
C010836;Cliente;USA;PJ-21-3762-03;3259;CrtoMtto30kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;299.99;SRV;USD;299.99;01:11.0;Sede1
C8852;Cliente;USA;PJ-21-1408-03;3259;CrtoMtto30kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;599.99;SRV;USD;599.99;11:57.0;Sede1
C010288;Cliente;USA;PJ-21-2729-03;3259;CrtoMtto30kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;599.99;SRV;USD;599.99;35:30.0;Sede1
C9096;Cliente;USA;PJ-21-2050-03;3259;CrtoMtto30kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;720;SRV;USD;720;21:35.0;Sede1
C8852;Cliente;USA;PJ-21-1408-03;3259;CrtoMtto30kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;599.99;SRV;USD;599.99;41:20.0;Sede1
C9096;Cliente;USA;PJ-21-2050-03;3259;CrtoMtto30kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;-1;599.99;SRV;USD;-599.99;04:47.0;Sede1
C8617;Cliente;USA;PJ-21-0211-03;3259;CrtoMtto30kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;599.99;SRV;USD;599.99;31:26.0;Sede1
C010279;Cliente;PRI;PJ-21-2678-03;3259;CrtoMtto30kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;599.99;SRV;USD;599.99;06:38.0;Sede1
C9654;Cliente;PRI;PJ-21-2029-03;3261;CrtoMtto60kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;300;SRV;USD;300;15:23.0;Sede1
C012115;Cliente;USA;PJ-22-1384-03;3261;CrtoMtto60kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;840;SRV;USD;840;51:27.0;Sede1
C010729;Cliente;USA;PJ-21-3533-03;3261;CrtoMtto60kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;699.99;SRV;USD;699.99;53:34.0;Sede1
C4784;Cliente;USA;PJ-22-3573-03;3258;CrtoMtto20kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;599.99;SRV;USD;599.99;44:25.0;Sede1
C9182;Cliente;USA;PJ-21-3688-03;3258;CrtoMtto20kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;334.49;SRV;USD;334.49;16:21.0;Sede1
C9654;Cliente;PRI;PJ-21-2031-03;3258;CrtoMtto20kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;300;SRV;USD;300;52:28.0;Sede1
C9654;Cliente;PRI;PJ-21-2031-03;3258;CrtoMtto20kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;-1;300;SRV;USD;-300;53:18.0;Sede1
C9654;Cliente;PRI;PJ-21-2031-03;3258;CrtoMtto20kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;300;SRV;USD;300;42:15.0;Sede1
C011958;Cliente;USA;PJ-22-1245-03;3258;CrtoMtto20kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;599.99;SRV;USD;599.99;32:28.0;Sede1
C9654;Cliente;PRI;PJ-21-3938-03;3258;CrtoMtto20kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;599.99;SRV;USD;599.99;50:31.0;Sede1
C012997;Cliente;USA;PJ-22-2333-03;3258;CrtoMtto20kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;599.99;SRV;USD;599.99;58:07.0;Sede1
C012218;Cliente;USA;PJ-22-1525-03;3258;CrtoMtto20kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;599.99;SRV;USD;599.99;10:26.0;Sede1
C9654;Cliente;PRI;PJ-21-2031-03;3258;CrtoMtto20kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;300;SRV;USD;300;27:04.0;Sede1
C011914;Cliente;USA;PJ-22-1177-03;3258;CrtoMtto20kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;599.99;SRV;USD;599.99;25:28.0;Sede1
C9182;Cliente;USA;PJ-21-3688-03;3258;CrtoMtto20kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;-1;334.49;SRV;USD;-334.49;26:09.0;Sede1
C9182;Cliente;USA;PJ-21-3688-03;3258;CrtoMtto20kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;299.99;SRV;USD;299.99;20:13.0;Sede1
C012167;Cliente;USA;PJ-22-1469-03;3258;CrtoMtto20kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;720;SRV;USD;720;21:33.0;Sede1
C016225;Cliente;USA;PJ-23-0572-03;3258;CrtoMtto20kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;720;SRV;USD;720;39:31.0;Sede1
C9654;Cliente;PRI;PJ-21-2031-03;3258;CrtoMtto20kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;599.99;SRV;USD;599.99;59:23.0;Sede1
C9654;Cliente;PRI;PJ-21-3938-03;3258;CrtoMtto20kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;599.99;SRV;USD;599.99;57:04.0;Sede1
C9654;Cliente;PRI;PJ-21-3938-03;3258;CrtoMtto20kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;-1;599.99;SRV;USD;-599.99;34:18.0;Sede1
C9654;Cliente;PRI;PJ-21-2030-03;3253;CrtoMtto7kw bimestra;;Venta;SRV-CNTR;SERVICIOS;1;1;450;SRV;USD;450;03:02.0;Sede1
C9654;Cliente;PRI;PJ-21-2030-03;3253;CrtoMtto7kw bimestra;;Venta;SRV-CNTR;SERVICIOS;1;1;225.34;SRV;USD;225.34;53:25.0;Sede1
C9654;Cliente;PRI;PJ-21-2030-03;3253;CrtoMtto7kw bimestra;;Venta;SRV-CNTR;SERVICIOS;1;1;225.34;SRV;USD;225.34;04:09.0;Sede1
C9654;Cliente;PRI;PJ-21-2030-03;3253;CrtoMtto7kw bimestra;;Venta;SRV-CNTR;SERVICIOS;1;-1;225.34;SRV;USD;-225.34;57:59.0;Sede1
C9720;Cliente;USA;PJ-21-2105-03;3246;CrtoMtto250kw mensua;;Venta;SRV-CNTR;SERVICIOS;1;1;975;SRV;USD;975;44:16.0;Sede1
C4176;Cliente;USA;PJ-21-1659-03;3296;CrtoMtto30kw trimest;;Venta;SRV-CNTR;SERVICIOS;1;1;499.99;SRV;USD;499.99;26:52.0;Sede1
C0151;Cliente;USA;PJ-21-3398-03;3296;CrtoMtto30kw trimest;;Venta;SRV-CNTR;SERVICIOS;1;1;600;SRV;USD;600;29:20.0;Sede1
C9583;Cliente;PRI;PJ-21-1960-03;3254;CrtoMtto8kw bimestra;;Venta;SRV-CNTR;SERVICIOS;1;1;550;SRV;USD;550;43:41.0;Sede1
C9106;Cliente;USA;PJ-21-3354-03;3254;CrtoMtto8kw bimestra;;Venta;SRV-CNTR;SERVICIOS;1;1;550;SRV;USD;550;48:43.0;Sede1
C9583;Cliente;PRI;PJ-21-1960-03;3254;CrtoMtto8kw bimestra;;Venta;SRV-CNTR;SERVICIOS;1;1;550;SRV;USD;550;07:26.0;Sede1
C9890;Cliente;USA;PJ-21-4019-03;3297;CrtoMtto40kw trimest;;Venta;SRV-CNTR;SERVICIOS;1;1;550;SRV;USD;550;19:39.0;Sede1
C016424;Cliente;USA;PJ-23-0775;3297;CrtoMtto40kw trimest;;Venta;SRV-CNTR;SERVICIOS;6;1;660;SRV;USD;660;52:24.0;Sede1
C015574;Cliente;USA;PJ-23-0039-03;3295;CrtoMtto20kw trimest;;Venta;SRV-CNTR;SERVICIOS;1;1;499.99;SRV;USD;499.99;22:21.0;Sede1
C015574;Cliente;USA;PJ-23-0039-03;3295;CrtoMtto20kw trimest;;Venta;SRV-CNTR;SERVICIOS;1;-1;499.99;SRV;USD;-499.99;31:26.0;Sede1
C015574;Cliente;USA;PJ-23-0039-03;3295;CrtoMtto20kw trimest;;Venta;SRV-CNTR;SERVICIOS;1;1;499.99;SRV;USD;499.99;24:25.0;Sede1
C9058;Cliente;USA;PJ-21-3736-03;3295;CrtoMtto20kw trimest;;Venta;SRV-CNTR;SERVICIOS;1;1;499.99;SRV;USD;499.99;35:35.0;Sede1
C9853;Cliente;USA;PJ-21-2843-03;3295;CrtoMtto20kw trimest;;Venta;SRV-CNTR;SERVICIOS;1;1;250;SRV;USD;250;13:29.0;Sede1
C010870;Cliente;USA;PJ-22-0004-03;3291;CrtoMtto8kw trimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;450;SRV;USD;450;43:42.0;Sede1
C010870;Cliente;USA;PJ-22-0004-03;3291;CrtoMtto8kw trimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;450;SRV;USD;450;26:04.0;Sede1
C9073;Cliente;USA;PJ-21-2613-03;3291;CrtoMtto8kw trimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;450;SRV;USD;450;14:23.0;Sede1
C010496;Cliente;USA;PJ-21-3129-03;3291;CrtoMtto8kw trimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;450;SRV;USD;450;25:44.0;Sede1
C010601;Cliente;USA;PJ-21-3338-03;3291;CrtoMtto8kw trimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;450;SRV;USD;450;42:46.0;Sede1
C010601;Cliente;USA;PJ-21-3338-03;3291;CrtoMtto8kw trimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;450;SRV;USD;450;46:49.0;Sede1
C9654;Cliente;PRI;PJ-21-2029-03;3260;CrtoMtto40kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;300;SRV;USD;300;58:06.0;Sede1
C9654;Cliente;PRI;PJ-21-2029-03;3260;CrtoMtto40kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;699.99;SRV;USD;699.99;05:39.0;Sede1
C8880;Cliente;USA;PJ-21-1453-03;3260;CrtoMtto40kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;699.99;SRV;USD;699.99;39:23.0;Sede1
C9135;Cliente;USA;PJ-21-1694-03;3256;CrtoMtto12kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;550;SRV;USD;550;11:34.0;Sede1
C1290;Cliente;USA;PJ-21-2351-03;3294;CrtoMtto15kw trimest;;Venta;SRV-CNTR;SERVICIOS;1;1;499.99;SRV;USD;499.99;24:06.0;Sede1
C012154;Cliente;USA;PJ-22-1567;3221;CrtoMtto20kw mensual;;Venta;SRV-CNTR;SERVICIOS;1;-1;899.99;SRV;USD;-899.99;20:45.0;Sede1
C013200;Cliente;USA;PJ-22-2500-03;3259;CrtoMtto30kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;599.99;SRV;USD;599.99;38:42.0;Sede1
C012115;Cliente;USA;PJ-22-1384-03;3261;CrtoMtto60kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;699.99;SRV;USD;699.99;16:20.0;Sede1
C010303;Cliente;USA;PJ-21-2861-03;3290;CrtoMtto7kw trimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;350;SRV;USD;350;11:14.0;Sede1
C9019;Cliente;USA;PJ-21-1678-03;3257;CrtoMtto15kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;599.99;SRV;USD;599.99;45:23.0;Sede1
C3200;Cliente;USA;PJ-22-2289-03;3307;CrtoMtto300kw trimes;;Venta;SRV-CNTR;SERVICIOS;1;1;1450;SRV;USD;1450;42:35.0;Sede1
C9654;Cliente;PRI;PJ-21-3938-03;3258;CrtoMtto20kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;599.99;SRV;USD;599.99;07:14.0;Sede1
C2382;Cliente;USA;PJ-22-0136-03;3298;CrtoMtto60kw trimest;;Venta;SRV-CNTR;SERVICIOS;1;1;550;SRV;USD;550;36:12.0;Sede1
C9654;Cliente;PRI;PJ-21-2030-03;3253;CrtoMtto7kw bimestra;;Venta;SRV-CNTR;SERVICIOS;1;1;225.34;SRV;USD;225.34;27:21.0;Sede1
C9720;Cliente;USA;PJ-21-2105-03;3246;CrtoMtto250kw mensua;;Venta;SRV-CNTR;SERVICIOS;1;1;1950;SRV;USD;1950;17:58.0;Sede1
C014551;Cliente;USA;PJ-22-3426-03;3219;CrtoMtto12kw mensual;;Venta;SRV-CNTR;SERVICIOS;1;1;750;SRV;USD;750;03:53.0;Sede1
C010805;Cliente;USA;PJ-21-3681-03;3292;CrtoMtto11kw trimest;;Venta;SRV-CNTR;SERVICIOS;1;1;350;SRV;USD;350;36:42.0;Sede1
C015535;Cliente;USA;PJ-23-0019-03;3296;CrtoMtto30kw trimest;;Venta;SRV-CNTR;SERVICIOS;1;1;600;SRV;USD;600;08:47.0;Sede1
C010288;Cliente;USA;PJ-21-2729-03;3222;CrtoMtto30kw mensual;;Venta;SRV-CNTR;SERVICIOS;1;1;899.99;SRV;USD;899.99;45:52.0;Sede1
C9556;Cliente;USA;PJ-21-1908-03;3254;CrtoMtto8kw bimestra;;Venta;SRV-CNTR;SERVICIOS;1;1;550;SRV;USD;550;56:01.0;Sede1
C4555;Cliente;USA;PJ-22-1720-03;3293;CrtoMtto12kw trimest;;Venta;SRV-CNTR;SERVICIOS;1;1;450;SRV;USD;450;50:51.0;Sede1
C9890;Cliente;USA;PJ-21-4019-03;3297;CrtoMtto40kw trimest;;Venta;SRV-CNTR;SERVICIOS;1;1;550;SRV;USD;550;20:35.0;Sede1
C011914;Cliente;USA;PJ-22-1177-03;3295;CrtoMtto20kw trimest;;Venta;SRV-CNTR;SERVICIOS;1;1;600;SRV;USD;600;44:23.0;Sede1
C010870;Cliente;USA;PJ-22-0004-03;3291;CrtoMtto8kw trimestr;;Venta;SRV-CNTR;SERVICIOS;1;-1;450;SRV;USD;-450;45:43.0;Sede1
C9654;Cliente;PRI;PJ-21-2029-03;3260;CrtoMtto40kw bimestr;;Venta;SRV-CNTR;SERVICIOS;1;1;300;SRV;USD;300;45:14.0;Sede1
C014950;Cliente;USA;PJ-22-3780;3198;Start Up 60kw;;Venta;SRV-FS;SERVICIOS;4;1;225;SRV;USD;225;06:23.0;Sede1
C0145;Cliente;USA;PJ-21-1476;3198;Start Up 60kw;;Venta;SRV-FS;SERVICIOS;4;1;0;SRV;USD;0;20:36.0;Sede1
C9032;Cliente;USA;PJ-21-0890;3198;Start Up 60kw;;Venta;SRV-FS;SERVICIOS;2;1;0;SRV;USD;0;19:39.0;Sede1
C8618;Cliente;USA;PJ-21-0312;3198;Start Up 60kw;;Venta;SRV-FS;SERVICIOS;6;1;0;SRV;USD;0;12:11.0;Sede1
C9485;Cliente;USA;PJ-21-2060;3198;Start Up 60kw;;Venta;SRV-FS;SERVICIOS;5;1;225;SRV;USD;225;57:38.0;Sede1
C0018;Cliente;USA;PJ-22-1236;3198;Start Up 60kw;;Venta;SRV-FS;SERVICIOS;2;1;0;SRV;USD;0;12:59.0;Sede1
C0018;Cliente;USA;PJ-22-1235;3198;Start Up 60kw;;Venta;SRV-FS;SERVICIOS;2;1;0;SRV;USD;0;10:07.0;Sede1
C0018;Cliente;USA;PJ-22-1234;3198;Start Up 60kw;;Venta;SRV-FS;SERVICIOS;2;1;0;SRV;USD;0;08:09.0;Sede1
C9528;Cliente;USA;PJ-22-0434;3198;Start Up 60kw;;Venta;SRV-FS;SERVICIOS;2;1;0;SRV;USD;0;26:33.0;Sede1
C011245;Cliente;USA;PJ-22-0276;3198;Start Up 60kw;;Venta;SRV-FS;SERVICIOS;3;1;225;SRV;USD;225;01:35.0;Sede1
C0018;Cliente;USA;PJ-21-3810;3198;Start Up 60kw;;Venta;SRV-FS;SERVICIOS;3;1;225;SRV;USD;225;15:40.0;Sede1
C0018;Cliente;USA;PJ-21-3808;3198;Start Up 60kw;;Venta;SRV-FS;SERVICIOS;3;1;225;SRV;USD;225;30:18.0;Sede1
C011547;Cliente;USA;PJ-22-0796;3198;Start Up 60kw;;Venta;SRV-FS;SERVICIOS;5;1;225;SRV;USD;225;56:13.0;Sede1
C010729;Cliente;USA;PJ-21-3533;3198;Start Up 60kw;;Venta;SRV-FS;SERVICIOS;6;1;225;SRV;USD;225;12:11.0;Sede1
C013156;Cliente;USA;PJ-22-2479;3198;Start Up 60kw;;Venta;SRV-FS;SERVICIOS;6;-1;225;SRV;USD;-225;33:03.0;Sede1
C013156;Cliente;USA;PJ-22-2479;3198;Start Up 60kw;;Venta;SRV-FS;SERVICIOS;4;1;225;SRV;USD;225;28:29.0;Sede1
C014814;Cliente;USA;PJ-22-3647;3198;Start Up 60kw;;Venta;SRV-FS;SERVICIOS;3;1;225;SRV;USD;225;28:39.0;Sede1
C0018;Cliente;USA;PJ-22-3593;3198;Start Up 60kw;;Venta;SRV-FS;SERVICIOS;2;1;0;SRV;USD;0;30:56.0;Sede1
C013156;Cliente;USA;PJ-22-2479;3198;Start Up 60kw;;Venta;SRV-FS;SERVICIOS;4;1;225;SRV;USD;225;20:54.0;Sede1
C012357;Cliente;USA;PJ-22-2321;3198;Start Up 60kw;;Venta;SRV-FS;SERVICIOS;3;1;0;SRV;USD;0;42:43.0;Sede1
C012797;Cliente;USA;PJ-22-2189;3198;Start Up 60kw;;Venta;SRV-FS;SERVICIOS;6;1;0;SRV;USD;0;53:27.0;Sede1
C012835;Cliente;USA;PJ-22-2183;3198;Start Up 60kw;;Venta;SRV-FS;SERVICIOS;3;1;225;SRV;USD;225;31:05.0;Sede1
